Regione_ID;Regione;Anno;Prezzo_mq;Superficie_mq;Affitto_mensile
14;Sardegna;2023;9.14;174.0;1590.99
14;Sardegna;2023;8.79;118.6;1042.14
14;Sardegna;2023;7.37;128.12;943.85
14;Sardegna;2023;7.84;171.48;1345.12
14;Sardegna;2023;6.89;53.73;370.16
14;Sardegna;2023;6.85;90.81;622.0
14;Sardegna;2023;6.82;51.34;350.34
14;Sardegna;2023;7.18;76.74;550.64
14;Sardegna;2023;6.85;70.68;484.37
14;Sardegna;2023;8.75;116.37;1018.24
14;Sardegna;2023;7.38;176.95;1305.07
14;Sardegna;2023;8.01;55.93;448.17
14;Sardegna;2023;7.64;197.89;1511.43
14;Sardegna;2023;6.93;127.44;882.61
14;Sardegna;2023;6.53;58.31;380.6
14;Sardegna;2023;7.44;115.82;862.3
14;Sardegna;2023;8.6;74.52;640.67
14;Sardegna;2023;7.88;137.16;1081.16
14;Sardegna;2023;8.32;190.52;1585.27
14;Sardegna;2023;7.44;103.0;766.36
14;Sardegna;2023;7.32;130.95;958.45
14;Sardegna;2023;7.21;152.6;1100.4
14;Sardegna;2023;7.17;132.72;951.29
14;Sardegna;2023;7.6;63.45;482.15
14;Sardegna;2023;6.34;118.46;751.51
14;Sardegna;2023;8.84;104.82;926.36
14;Sardegna;2023;6.49;139.73;907.42
14;Sardegna;2023;6.72;170.45;1145.34
14;Sardegna;2023;7.88;196.63;1548.99
14;Sardegna;2023;6.99;122.53;856.49
14;Sardegna;2023;6.27;183.22;1149.56
14;Sardegna;2023;6.51;58.03;377.59
14;Sardegna;2023;5.77;174.81;1008.04
14;Sardegna;2023;7.33;86.95;637.06
14;Sardegna;2023;7.16;107.86;772.64
14;Sardegna;2023;7.76;90.83;705.21
14;Sardegna;2023;10.55;60.24;635.79
14;Sardegna;2023;7.6;58.16;442.03
14;Sardegna;2023;8.18;145.31;1188.92
14;Sardegna;2023;7.4;191.28;1416.08
14;Sardegna;2023;7.3;191.03;1393.57
14;Sardegna;2023;7.95;198.63;1578.28
14;Sardegna;2023;8.43;157.09;1324.54
14;Sardegna;2023;8.53;187.02;1594.48
14;Sardegna;2023;8.25;169.18;1395.73
14;Sardegna;2023;7.78;81.1;631.13
14;Sardegna;2023;7.17;146.02;1046.55
14;Sardegna;2023;8.12;184.8;1499.99
14;Sardegna;2023;7.67;71.18;545.63
14;Sardegna;2023;8.18;168.1;1374.64
14;Sardegna;2023;8.33;180.4;1503.55
14;Sardegna;2023;6.33;128.42;812.65
14;Sardegna;2023;8.69;111.12;966.13
14;Sardegna;2023;7.73;105.17;813.1
14;Sardegna;2023;8.27;53.72;444.02
14;Sardegna;2023;7.7;107.11;824.32
14;Sardegna;2023;6.25;164.25;1026.52
14;Sardegna;2023;8.21;144.79;1188.32
14;Sardegna;2023;7.0;60.08;420.77
14;Sardegna;2023;7.85;174.71;1370.93
14;Sardegna;2023;9.28;59.85;555.58
14;Sardegna;2023;7.39;144.5;1067.17
14;Sardegna;2023;7.03;95.1;668.84
14;Sardegna;2023;6.54;61.63;403.0
14;Sardegna;2023;7.28;127.59;928.35
14;Sardegna;2023;7.53;171.54;1292.19
14;Sardegna;2023;7.24;84.63;613.03
14;Sardegna;2023;7.64;132.08;1008.72
14;Sardegna;2023;7.51;55.38;416.15
14;Sardegna;2023;7.61;95.67;728.3
14;Sardegna;2023;7.01;165.65;1161.02
14;Sardegna;2023;7.13;101.77;725.63
14;Sardegna;2023;7.41;185.02;1370.87
14;Sardegna;2023;8.27;133.53;1104.67
14;Sardegna;2023;8.9;157.36;1401.18
14;Sardegna;2023;7.74;57.97;448.48
14;Sardegna;2023;7.08;131.39;930.89
14;Sardegna;2023;6.66;193.99;1292.9
14;Sardegna;2023;7.94;192.84;1530.63
14;Sardegna;2023;7.44;100.17;745.44
14;Sardegna;2023;6.6;66.27;437.42
14;Sardegna;2023;7.69;162.0;1246.14
14;Sardegna;2023;8.12;79.26;643.99
14;Sardegna;2023;8.13;61.19;497.27
14;Sardegna;2023;6.59;61.34;404.36
14;Sardegna;2023;6.73;170.97;1150.47
14;Sardegna;2023;6.71;97.34;652.89
14;Sardegna;2023;8.29;95.52;792.32
14;Sardegna;2023;6.5;81.47;529.25
14;Sardegna;2023;6.03;182.27;1098.86
14;Sardegna;2023;6.55;81.63;534.26
14;Sardegna;2023;8.3;55.18;458.09
14;Sardegna;2023;7.53;157.29;1184.75
14;Sardegna;2023;6.76;180.6;1220.97
14;Sardegna;2023;7.86;112.9;887.0
14;Sardegna;2023;7.7;170.98;1315.89
14;Sardegna;2023;7.47;89.62;669.59
14;Sardegna;2023;8.17;92.38;754.42
14;Sardegna;2023;6.19;138.45;856.49
14;Sardegna;2023;8.18;85.34;698.1
14;Sardegna;2023;7.86;137.12;1077.75
14;Sardegna;2023;7.56;73.71;557.2
14;Sardegna;2023;6.9;109.6;756.07
14;Sardegna;2023;7.84;185.05;1451.41
14;Sardegna;2023;7.02;145.65;1022.62
14;Sardegna;2023;6.95;103.22;716.98
14;Sardegna;2023;7.04;56.22;395.65
14;Sardegna;2023;9.77;105.08;1026.46
14;Sardegna;2023;6.12;98.38;601.98
14;Sardegna;2023;6.86;73.15;501.98
14;Sardegna;2023;6.74;165.86;1117.08
14;Sardegna;2023;8.09;130.06;1052.02
14;Sardegna;2023;6.96;85.77;596.6
14;Sardegna;2023;8.14;110.47;899.77
14;Sardegna;2023;7.98;107.94;861.32
14;Sardegna;2023;8.64;130.0;1122.82
14;Sardegna;2023;7.21;137.59;991.5
14;Sardegna;2023;7.03;170.76;1200.35
14;Sardegna;2023;8.21;152.22;1250.34
14;Sardegna;2023;7.65;156.93;1200.48
14;Sardegna;2023;8.65;171.66;1484.16
14;Sardegna;2023;6.29;104.6;658.18
14;Sardegna;2023;7.54;188.25;1419.26
14;Sardegna;2023;7.9;196.63;1553.68
14;Sardegna;2023;7.78;61.19;475.9
14;Sardegna;2023;8.54;83.73;715.37
14;Sardegna;2023;6.74;131.01;882.53
14;Sardegna;2023;8.06;119.71;965.14
14;Sardegna;2023;6.3;140.63;886.46
14;Sardegna;2023;7.61;83.91;638.24
14;Sardegna;2023;8.36;65.59;548.42
14;Sardegna;2023;6.4;99.87;639.35
14;Sardegna;2023;8.33;61.15;509.69
14;Sardegna;2023;7.51;127.65;959.01
14;Sardegna;2023;8.07;157.42;1270.26
14;Sardegna;2023;8.16;64.89;529.45
14;Sardegna;2023;8.05;88.2;709.73
14;Sardegna;2023;7.52;76.3;573.63
14;Sardegna;2023;7.33;136.38;999.57
14;Sardegna;2023;7.87;180.37;1418.76
14;Sardegna;2023;6.32;125.31;791.86
14;Sardegna;2023;7.88;162.95;1284.26
14;Sardegna;2023;8.35;82.24;687.02
14;Sardegna;2023;6.3;72.98;459.71
14;Sardegna;2023;7.52;129.51;973.5
14;Sardegna;2023;6.27;157.47;986.94
14;Sardegna;2023;8.1;68.06;551.13
14;Sardegna;2023;7.15;50.22;359.27
14;Sardegna;2023;7.84;116.42;912.79
14;Sardegna;2023;7.78;119.68;930.84
14;Sardegna;2023;7.22;56.9;410.62
14;Sardegna;2023;7.26;153.57;1114.62
14;Sardegna;2023;8.36;85.73;716.61
14;Sardegna;2023;7.74;118.71;919.06
14;Sardegna;2023;7.09;72.25;511.96
14;Sardegna;2023;7.0;193.55;1355.74
14;Sardegna;2023;8.84;194.9;1722.43
14;Sardegna;2023;8.28;154.64;1279.69
14;Sardegna;2023;9.04;168.35;1522.51
14;Sardegna;2023;6.81;64.38;438.36
14;Sardegna;2023;8.08;143.84;1162.94
14;Sardegna;2023;7.75;153.74;1191.22
14;Sardegna;2023;8.07;113.34;915.25
14;Sardegna;2023;8.06;183.67;1480.0
14;Sardegna;2023;8.12;118.47;961.7
14;Sardegna;2023;6.81;168.09;1145.47
14;Sardegna;2023;7.53;67.56;508.82
14;Sardegna;2023;5.75;175.2;1007.09
14;Sardegna;2023;8.89;84.35;750.13
14;Sardegna;2023;6.87;111.89;768.83
14;Sardegna;2023;8.19;136.88;1121.4
14;Sardegna;2023;7.96;112.72;897.21
14;Sardegna;2023;7.02;162.1;1137.27
14;Sardegna;2023;6.94;113.75;788.94
14;Sardegna;2023;7.22;137.66;994.55
14;Sardegna;2023;7.28;155.12;1129.43
14;Sardegna;2023;8.45;127.64;1078.96
14;Sardegna;2023;7.98;93.68;747.13
14;Sardegna;2023;7.08;75.27;532.95
14;Sardegna;2023;7.97;184.6;1470.74
14;Sardegna;2023;7.19;128.99;926.88
14;Sardegna;2023;7.74;66.79;517.19
14;Sardegna;2023;8.79;51.39;451.66
14;Sardegna;2023;7.42;98.11;728.37
14;Sardegna;2023;7.5;187.02;1402.91
14;Sardegna;2023;7.97;51.69;411.88
14;Sardegna;2023;6.83;137.76;941.2
14;Sardegna;2023;8.11;68.13;552.35
14;Sardegna;2023;7.13;130.2;927.83
14;Sardegna;2023;7.22;184.51;1333.03
14;Sardegna;2023;7.61;117.03;890.05
14;Sardegna;2023;7.48;70.91;530.11
14;Sardegna;2023;6.91;124.72;862.29
14;Sardegna;2023;7.49;112.49;842.31
14;Sardegna;2023;8.04;193.48;1555.43
14;Sardegna;2023;7.97;119.59;953.07
14;Sardegna;2023;7.14;63.57;453.62
14;Sardegna;2023;7.09;190.82;1353.83
14;Sardegna;2023;7.89;66.7;525.9
14;Sardegna;2023;7.82;54.15;423.23
14;Sardegna;2023;7.87;164.42;1293.76
14;Sardegna;2023;8.78;185.21;1626.91
14;Sardegna;2023;6.46;193.21;1248.6
14;Sardegna;2023;7.33;106.12;777.68
14;Sardegna;2023;7.58;100.13;759.01
14;Sardegna;2023;7.65;128.31;982.11
14;Sardegna;2023;7.28;199.34;1450.46
14;Sardegna;2023;7.01;97.1;680.65
14;Sardegna;2023;8.05;125.47;1009.9
14;Sardegna;2023;8.71;122.25;1064.41
14;Sardegna;2023;7.84;84.6;663.44
14;Sardegna;2023;7.6;112.79;857.05
14;Sardegna;2023;7.32;126.73;928.09
14;Sardegna;2023;7.22;103.82;749.28
14;Sardegna;2023;8.53;168.91;1440.26
14;Sardegna;2023;6.15;126.57;778.12
14;Sardegna;2023;7.91;138.69;1097.25
14;Sardegna;2024;9.81;101.64;996.61
14;Sardegna;2024;7.65;79.77;610.15
14;Sardegna;2024;8.8;82.07;722.44
14;Sardegna;2024;9.25;177.15;1637.81
14;Sardegna;2024;6.76;65.16;440.42
14;Sardegna;2024;8.76;53.54;469.1
14;Sardegna;2024;8.18;81.82;669.61
14;Sardegna;2024;7.63;149.72;1141.87
14;Sardegna;2024;8.03;55.31;444.17
14;Sardegna;2024;8.35;55.98;467.36
14;Sardegna;2024;8.32;123.04;1023.2
14;Sardegna;2024;7.53;115.3;868.11
14;Sardegna;2024;7.24;74.6;539.84
14;Sardegna;2024;6.8;185.03;1258.66
14;Sardegna;2024;8.89;141.04;1253.62
14;Sardegna;2024;7.06;169.05;1193.57
14;Sardegna;2024;7.38;197.46;1456.53
14;Sardegna;2024;7.58;114.67;869.52
14;Sardegna;2024;9.09;194.42;1767.71
14;Sardegna;2024;7.88;197.61;1558.05
14;Sardegna;2024;8.6;123.34;1061.03
14;Sardegna;2024;6.81;113.66;773.46
14;Sardegna;2024;7.62;120.75;920.35
14;Sardegna;2024;8.7;116.16;1010.9
14;Sardegna;2024;8.15;134.64;1096.73
14;Sardegna;2024;7.93;57.92;459.21
14;Sardegna;2024;8.38;63.33;530.72
14;Sardegna;2024;8.19;76.44;626.16
14;Sardegna;2024;7.78;121.64;945.79
14;Sardegna;2024;8.21;176.46;1449.54
14;Sardegna;2024;6.48;126.72;821.49
14;Sardegna;2024;10.19;98.3;1001.29
14;Sardegna;2024;7.9;140.51;1109.69
14;Sardegna;2024;6.9;186.46;1285.88
14;Sardegna;2024;8.93;180.56;1612.0
14;Sardegna;2024;8.37;182.35;1526.6
14;Sardegna;2024;8.24;60.33;496.88
14;Sardegna;2024;9.07;59.88;542.87
14;Sardegna;2024;8.24;63.81;525.9
14;Sardegna;2024;7.82;60.85;475.92
14;Sardegna;2024;8.07;159.56;1287.91
14;Sardegna;2024;9.01;164.35;1480.67
14;Sardegna;2024;9.93;110.95;1101.61
14;Sardegna;2024;9.15;179.28;1640.1
14;Sardegna;2024;7.41;146.9;1088.7
14;Sardegna;2024;7.87;169.35;1333.2
14;Sardegna;2024;7.64;128.36;981.12
14;Sardegna;2024;7.9;85.28;673.72
14;Sardegna;2024;8.36;58.87;491.85
14;Sardegna;2024;8.75;67.24;588.55
14;Sardegna;2024;8.17;110.5;903.33
14;Sardegna;2024;7.46;194.52;1451.45
14;Sardegna;2024;6.95;162.72;1130.86
14;Sardegna;2024;7.24;157.26;1138.81
14;Sardegna;2024;8.59;131.98;1133.26
14;Sardegna;2024;9.29;107.09;994.77
14;Sardegna;2024;5.63;76.72;432.1
14;Sardegna;2024;8.71;160.58;1398.67
14;Sardegna;2024;7.12;122.77;874.41
14;Sardegna;2024;7.53;171.22;1288.61
14;Sardegna;2024;7.16;149.46;1069.49
14;Sardegna;2024;8.49;129.01;1095.37
14;Sardegna;2024;7.54;173.99;1311.01
14;Sardegna;2024;9.51;79.68;757.37
14;Sardegna;2024;8.56;171.58;1468.91
14;Sardegna;2024;9.29;62.12;576.88
14;Sardegna;2024;10.01;110.04;1101.13
14;Sardegna;2024;7.31;124.58;911.31
14;Sardegna;2024;8.09;136.57;1104.62
14;Sardegna;2024;9.33;88.12;822.13
14;Sardegna;2024;7.74;146.72;1135.84
14;Sardegna;2024;8.04;58.02;466.26
14;Sardegna;2024;7.76;135.87;1054.99
14;Sardegna;2024;7.49;78.82;590.03
14;Sardegna;2024;10.0;172.42;1723.79
14;Sardegna;2024;8.3;138.66;1151.02
14;Sardegna;2024;9.02;55.9;504.26
14;Sardegna;2024;8.52;129.01;1099.2
14;Sardegna;2024;7.14;171.07;1220.76
14;Sardegna;2024;7.02;74.81;525.1
14;Sardegna;2024;8.04;94.65;761.27
14;Sardegna;2024;7.52;111.53;838.33
14;Sardegna;2024;8.19;152.98;1252.26
14;Sardegna;2024;7.85;185.81;1458.56
14;Sardegna;2024;7.18;160.03;1148.92
14;Sardegna;2024;7.64;54.53;416.49
14;Sardegna;2024;7.51;58.09;436.55
14;Sardegna;2024;8.57;112.83;966.54
14;Sardegna;2024;8.57;187.46;1607.01
14;Sardegna;2024;8.0;121.82;974.4
14;Sardegna;2024;8.1;128.24;1039.32
14;Sardegna;2024;8.28;164.19;1360.27
14;Sardegna;2024;7.36;70.28;517.26
14;Sardegna;2024;8.94;163.86;1465.49
14;Sardegna;2024;8.15;184.81;1507.02
14;Sardegna;2024;9.4;112.09;1053.57
14;Sardegna;2024;6.66;139.5;929.23
14;Sardegna;2024;8.19;74.93;614.06
14;Sardegna;2024;7.72;196.27;1515.63
14;Sardegna;2024;9.05;117.66;1065.34
14;Sardegna;2024;7.36;181.91;1339.32
14;Sardegna;2024;8.45;109.54;925.09
14;Sardegna;2024;9.78;181.36;1773.35
14;Sardegna;2024;8.7;162.59;1414.81
14;Sardegna;2024;8.92;68.72;612.87
14;Sardegna;2024;7.3;172.82;1260.98
14;Sardegna;2024;6.4;140.25;897.92
14;Sardegna;2024;7.64;50.57;386.3
14;Sardegna;2024;7.5;142.61;1069.0
14;Sardegna;2024;8.39;171.26;1436.99
14;Sardegna;2024;7.54;109.75;827.36
14;Sardegna;2024;7.89;100.65;794.27
14;Sardegna;2024;8.81;190.54;1678.92
14;Sardegna;2024;8.46;196.05;1658.1
14;Sardegna;2024;8.23;163.16;1342.04
14;Sardegna;2024;7.49;77.45;580.1
14;Sardegna;2024;8.64;75.02;647.82
14;Sardegna;2024;8.89;80.49;715.72
14;Sardegna;2024;7.67;193.47;1482.99
14;Sardegna;2024;8.18;139.14;1137.85
14;Sardegna;2024;8.19;58.11;475.72
14;Sardegna;2024;8.2;189.02;1550.87
14;Sardegna;2024;6.78;174.23;1181.38
14;Sardegna;2024;7.78;61.13;475.37
14;Sardegna;2024;8.86;134.49;1191.22
14;Sardegna;2024;7.68;169.05;1299.17
14;Sardegna;2024;6.96;160.29;1115.9
14;Sardegna;2024;8.63;92.01;793.97
14;Sardegna;2024;7.77;188.36;1463.54
14;Sardegna;2024;8.65;146.5;1267.5
14;Sardegna;2024;9.26;160.84;1490.11
14;Sardegna;2024;6.68;180.54;1206.67
14;Sardegna;2024;8.12;120.16;975.8
14;Sardegna;2024;7.86;185.15;1454.52
14;Sardegna;2024;8.24;164.65;1357.05
14;Sardegna;2024;7.57;53.53;405.16
14;Sardegna;2024;7.45;87.93;655.23
14;Sardegna;2024;7.55;124.24;938.11
14;Sardegna;2024;7.4;189.62;1403.77
14;Sardegna;2024;7.72;129.97;1003.31
14;Sardegna;2024;9.12;60.96;556.24
14;Sardegna;2024;9.0;103.14;928.42
14;Sardegna;2024;8.89;56.27;500.03
14;Sardegna;2024;8.45;105.2;889.0
14;Sardegna;2024;8.54;147.3;1257.93
14;Sardegna;2024;8.11;95.81;777.02
14;Sardegna;2024;8.75;83.98;734.92
14;Sardegna;2024;8.02;129.84;1040.71
14;Sardegna;2024;8.97;85.12;763.75
14;Sardegna;2024;8.71;149.02;1298.56
14;Sardegna;2024;7.92;108.71;861.32
14;Sardegna;2024;7.46;67.2;501.66
14;Sardegna;2024;7.57;55.15;417.4
14;Sardegna;2024;8.02;99.93;801.76
14;Sardegna;2024;8.26;111.58;921.89
14;Sardegna;2024;8.0;162.52;1300.17
14;Sardegna;2024;7.58;192.26;1457.51
14;Sardegna;2024;7.79;55.74;434.02
14;Sardegna;2024;8.95;86.96;777.92
14;Sardegna;2024;8.68;153.12;1329.43
14;Sardegna;2024;8.15;138.79;1130.94
14;Sardegna;2024;6.95;74.93;520.78
14;Sardegna;2024;8.81;114.17;1006.01
14;Sardegna;2024;7.53;90.96;685.24
14;Sardegna;2024;7.26;197.9;1436.51
14;Sardegna;2024;10.28;78.07;802.28
14;Sardegna;2024;8.49;140.87;1196.14
14;Sardegna;2024;7.89;59.8;472.03
14;Sardegna;2024;8.39;77.77;652.21
14;Sardegna;2024;8.83;53.73;474.65
14;Sardegna;2024;6.67;66.29;442.02
14;Sardegna;2024;7.93;57.68;457.55
14;Sardegna;2024;7.44;109.68;815.71
14;Sardegna;2024;7.43;138.26;1027.96
14;Sardegna;2024;9.13;71.13;649.43
14;Sardegna;2024;7.84;100.35;787.19
14;Sardegna;2024;6.94;107.25;744.45
14;Sardegna;2024;7.77;164.37;1277.84
14;Sardegna;2024;7.45;153.24;1140.99
14;Sardegna;2024;9.13;158.96;1452.08
14;Sardegna;2024;7.32;63.11;461.8
14;Sardegna;2024;7.57;171.25;1297.02
14;Sardegna;2024;7.81;132.38;1033.23
14;Sardegna;2024;8.63;172.39;1487.78
14;Sardegna;2024;8.01;132.24;1059.35
14;Sardegna;2024;8.75;183.56;1606.16
14;Sardegna;2024;8.17;111.68;912.16
14;Sardegna;2024;8.09;158.94;1286.55
14;Sardegna;2024;8.37;160.66;1344.62
14;Sardegna;2024;8.36;138.2;1154.91
14;Sardegna;2024;8.38;76.73;642.69
14;Sardegna;2024;8.29;53.1;440.13
14;Sardegna;2024;7.14;78.08;557.38
14;Sardegna;2024;7.6;87.51;664.86
14;Sardegna;2024;8.62;57.14;492.45
14;Sardegna;2024;8.22;167.14;1373.97
14;Sardegna;2024;8.72;65.31;569.62
14;Sardegna;2024;7.71;152.63;1176.94
14;Sardegna;2024;8.34;146.67;1222.61
14;Sardegna;2024;9.5;79.59;756.02
14;Sardegna;2024;7.62;126.9;967.21
14;Sardegna;2024;7.9;59.42;469.48
14;Sardegna;2024;7.21;125.18;902.72
14;Sardegna;2024;8.07;189.72;1530.34
14;Sardegna;2024;7.28;138.77;1009.73
14;Sardegna;2024;8.07;186.76;1507.02
14;Sardegna;2024;7.36;183.23;1347.87
14;Sardegna;2024;8.24;163.02;1343.27
14;Sardegna;2024;7.95;122.6;974.43
14;Sardegna;2024;7.71;176.58;1361.04
14;Sardegna;2024;8.6;139.55;1199.88
14;Sardegna;2024;7.78;120.15;935.39
14;Sardegna;2024;7.84;81.94;642.24
14;Sardegna;2024;7.61;79.44;604.4
14;Sardegna;2024;8.07;153.64;1240.14
14;Sardegna;2024;7.91;192.63;1523.63
14;Sardegna;2024;9.15;145.25;1328.48
14;Sardegna;2024;8.82;137.24;1210.51
14;Sardegna;2024;8.15;120.11;978.33
14;Sardegna;2024;8.33;70.31;585.99
14;Sardegna;2024;8.36;177.14;1481.24
14;Sardegna;2024;8.35;88.43;738.44
14;Sardegna;2024;8.28;160.33;1327.36
14;Sardegna;2024;7.57;96.94;733.95
14;Sardegna;2024;8.54;167.98;1434.27
14;Sardegna;2024;7.84;157.45;1234.13
14;Sardegna;2024;8.1;73.05;591.56
14;Sardegna;2024;7.39;186.81;1381.05
14;Sardegna;2024;7.56;67.72;511.86
14;Sardegna;2024;7.67;144.72;1110.45
14;Sardegna;2024;8.09;199.02;1610.39
14;Sardegna;2024;7.94;89.2;708.67
14;Sardegna;2024;6.45;58.69;378.39
14;Sardegna;2024;6.37;114.78;730.98
14;Sardegna;2024;9.19;93.26;857.41
14;Sardegna;2024;7.46;135.61;1011.76
14;Sardegna;2024;8.12;96.06;780.41
14;Sardegna;2024;8.39;88.62;743.84
14;Sardegna;2024;8.14;142.06;1156.86
14;Sardegna;2024;9.49;135.32;1284.77
14;Sardegna;2024;8.21;64.91;533.1
14;Sardegna;2024;8.43;187.02;1577.21
14;Sardegna;2024;7.0;54.15;379.16
14;Sardegna;2024;9.76;102.11;996.08
14;Sardegna;2024;8.36;129.28;1080.62
14;Sardegna;2024;8.24;118.95;980.24
14;Sardegna;2024;8.22;168.68;1386.46
14;Sardegna;2024;7.04;161.48;1136.64
14;Sardegna;2024;6.34;162.1;1027.77
14;Sardegna;2024;8.52;173.94;1481.79
14;Sardegna;2024;9.03;157.12;1418.2
14;Sardegna;2024;7.91;70.54;558.33
14;Sardegna;2024;7.31;183.39;1340.56
14;Sardegna;2024;8.14;105.23;856.09
14;Sardegna;2024;9.5;88.65;841.98
14;Sardegna;2024;9.0;97.6;878.74
14;Sardegna;2024;7.94;81.76;649.17
14;Sardegna;2024;8.29;182.38;1511.86
14;Sardegna;2024;7.15;190.28;1361.39
14;Sardegna;2024;7.7;76.24;586.85
14;Sardegna;2024;6.85;134.69;922.89
14;Sardegna;2024;8.47;100.67;852.67
14;Sardegna;2024;8.77;64.6;566.74
14;Sardegna;2024;7.95;102.68;815.8
14;Sardegna;2024;8.14;187.68;1527.89
14;Sardegna;2024;8.26;145.95;1205.54
14;Sardegna;2024;8.81;181.62;1600.3
14;Sardegna;2024;9.44;108.24;1021.51
14;Sardegna;2024;7.81;128.92;1006.25
14;Sardegna;2024;7.56;89.69;678.53
14;Sardegna;2024;7.6;50.05;380.48
14;Sardegna;2024;8.09;130.46;1055.5
14;Sardegna;2024;7.59;107.03;812.58
14;Sardegna;2024;7.0;184.15;1289.4
14;Sardegna;2024;8.17;179.05;1463.01
14;Sardegna;2024;7.55;181.52;1371.17
14;Sardegna;2024;7.2;124.9;898.68
14;Sardegna;2024;7.57;105.83;801.4
14;Sardegna;2024;7.66;79.88;611.67
14;Sardegna;2024;7.22;104.43;753.48
14;Sardegna;2024;7.81;161.51;1260.69
14;Sardegna;2024;8.74;70.98;620.33
14;Sardegna;2024;6.93;163.67;1134.63
14;Sardegna;2024;8.65;108.99;942.62
14;Sardegna;2024;7.52;157.34;1182.81
14;Sardegna;2024;8.48;177.07;1500.7
14;Sardegna;2024;7.11;73.26;520.88
14;Sardegna;2024;8.03;149.95;1204.08
14;Sardegna;2024;7.94;127.86;1015.1
14;Sardegna;2024;8.45;124.5;1052.24
14;Sardegna;2024;8.11;58.28;472.51
14;Sardegna;2024;8.36;74.5;622.79
14;Sardegna;2024;8.49;191.3;1624.78
14;Sardegna;2024;7.76;191.84;1487.99
14;Sardegna;2024;8.02;85.58;686.09
14;Sardegna;2024;8.95;93.63;837.65
14;Sardegna;2024;7.84;149.97;1176.22
14;Sardegna;2024;7.76;118.6;920.32
14;Sardegna;2024;9.53;170.25;1623.07
14;Sardegna;2024;8.5;53.58;455.56
15;Sicilia;2017;4.47;167.83;750.57
15;Sicilia;2017;6.84;128.59;880.11
15;Sicilia;2017;5.86;134.63;789.09
15;Sicilia;2017;4.69;98.05;460.26
15;Sicilia;2017;6.62;138.23;915.37
15;Sicilia;2017;6.05;57.15;345.63
15;Sicilia;2017;5.2;87.75;456.53
15;Sicilia;2017;5.23;103.97;543.79
15;Sicilia;2017;6.44;66.55;428.5
15;Sicilia;2017;6.3;90.69;571.05
15;Sicilia;2017;6.49;112.78;731.89
15;Sicilia;2017;6.49;187.02;1213.82
15;Sicilia;2017;6.71;164.4;1103.78
15;Sicilia;2017;5.79;82.05;475.2
15;Sicilia;2017;6.45;86.89;560.4
15;Sicilia;2017;7.0;114.83;803.99
15;Sicilia;2017;6.31;131.29;828.33
15;Sicilia;2017;5.69;75.38;428.9
15;Sicilia;2017;5.64;83.19;468.98
15;Sicilia;2017;4.97;56.6;281.52
15;Sicilia;2017;5.94;183.81;1091.84
15;Sicilia;2017;5.86;144.93;848.63
15;Sicilia;2017;6.0;110.41;662.74
15;Sicilia;2017;5.38;147.73;794.28
15;Sicilia;2017;6.94;125.23;868.66
15;Sicilia;2017;5.85;155.45;910.1
15;Sicilia;2017;6.15;134.23;824.94
15;Sicilia;2017;4.92;93.58;460.1
15;Sicilia;2017;6.38;173.91;1110.32
15;Sicilia;2017;5.93;122.82;727.97
15;Sicilia;2017;5.09;111.22;565.91
15;Sicilia;2017;6.31;78.92;497.73
15;Sicilia;2017;5.42;176.43;956.58
15;Sicilia;2017;6.35;176.81;1122.63
15;Sicilia;2017;6.77;71.26;482.72
15;Sicilia;2017;5.62;103.67;583.12
15;Sicilia;2017;6.2;54.66;338.78
15;Sicilia;2017;6.51;166.19;1082.21
15;Sicilia;2017;6.04;105.96;640.42
15;Sicilia;2017;5.59;197.92;1106.18
15;Sicilia;2017;6.24;84.09;525.03
15;Sicilia;2017;6.67;141.63;944.41
15;Sicilia;2017;6.72;114.03;766.56
15;Sicilia;2017;5.64;130.84;738.27
15;Sicilia;2017;6.2;51.02;316.3
15;Sicilia;2017;5.07;116.68;592.01
15;Sicilia;2017;6.61;158.79;1049.52
15;Sicilia;2017;6.3;141.04;888.52
15;Sicilia;2017;6.51;119.14;775.71
15;Sicilia;2017;5.16;147.21;759.27
15;Sicilia;2017;5.99;168.61;1010.25
15;Sicilia;2017;6.49;150.69;977.66
15;Sicilia;2017;5.99;165.19;989.19
15;Sicilia;2017;5.43;167.01;907.6
15;Sicilia;2017;6.51;167.49;1090.63
15;Sicilia;2017;6.24;125.6;783.84
15;Sicilia;2017;5.63;108.6;611.28
15;Sicilia;2017;5.68;137.26;779.22
15;Sicilia;2017;6.11;78.2;477.71
15;Sicilia;2017;6.01;125.98;757.33
15;Sicilia;2017;5.32;74.89;398.65
15;Sicilia;2017;5.99;188.02;1126.37
15;Sicilia;2017;5.29;126.37;668.53
15;Sicilia;2017;7.31;191.84;1402.71
15;Sicilia;2017;6.32;133.91;846.31
15;Sicilia;2017;5.89;166.23;979.21
15;Sicilia;2017;7.81;195.19;1524.33
15;Sicilia;2017;6.78;115.68;783.86
15;Sicilia;2017;5.56;89.46;497.53
15;Sicilia;2017;6.37;173.71;1106.31
15;Sicilia;2017;5.48;120.41;659.77
15;Sicilia;2017;5.38;140.02;753.42
15;Sicilia;2017;6.03;66.51;401.41
15;Sicilia;2017;5.58;61.81;344.67
15;Sicilia;2017;6.16;52.13;321.03
15;Sicilia;2017;6.45;52.63;339.59
15;Sicilia;2017;6.33;177.85;1125.73
15;Sicilia;2017;6.02;144.39;868.84
