Regione_ID;Regione;Anno;Prezzo_mq;Superficie_mq;Prezzo_finale
17;Trentino-Alto Adige;2021;2657.46;150.85;400880.37
17;Trentino-Alto Adige;2021;2613.19;88.59;231512.43
17;Trentino-Alto Adige;2021;2420.5;187.47;453774.38
17;Trentino-Alto Adige;2021;2502.21;50.35;125978.49
17;Trentino-Alto Adige;2021;2184.22;164.41;359097.54
17;Trentino-Alto Adige;2021;2065.77;88.49;182807.3
17;Trentino-Alto Adige;2021;2481.48;112.64;279520.33
17;Trentino-Alto Adige;2021;1983.12;138.15;273965.72
17;Trentino-Alto Adige;2021;2536.72;64.18;162804.11
17;Trentino-Alto Adige;2021;2448.67;100.45;245965.34
17;Trentino-Alto Adige;2021;2068.66;182.52;377563.33
17;Trentino-Alto Adige;2021;2596.3;168.93;438588.9
17;Trentino-Alto Adige;2021;2053.1;93.32;191594.16
17;Trentino-Alto Adige;2021;2241.38;151.05;338567.6
17;Trentino-Alto Adige;2021;2352.92;96.94;228102.59
17;Trentino-Alto Adige;2021;2211.83;95.97;212260.15
17;Trentino-Alto Adige;2021;2482.81;190.38;472681.06
17;Trentino-Alto Adige;2021;2180.55;150.34;327818.54
17;Trentino-Alto Adige;2021;1934.33;156.99;303665.22
17;Trentino-Alto Adige;2021;2638.21;63.48;167469.48
17;Trentino-Alto Adige;2021;2614.08;127.29;332734.6
17;Trentino-Alto Adige;2021;2447.22;186.89;457361.82
17;Trentino-Alto Adige;2021;2256.45;74.12;167244.7
17;Trentino-Alto Adige;2021;2033.6;193.66;393816.88
17;Trentino-Alto Adige;2021;2521.24;126.41;318699.2
17;Trentino-Alto Adige;2021;1875.72;129.5;242914.69
17;Trentino-Alto Adige;2021;2016.92;108.43;218689.11
17;Trentino-Alto Adige;2021;2016.46;81.5;164339.83
17;Trentino-Alto Adige;2021;2084.33;102.5;213648.46
17;Trentino-Alto Adige;2021;1927.81;188.75;363875.01
17;Trentino-Alto Adige;2021;2403.46;63.47;152543.43
17;Trentino-Alto Adige;2021;2422.86;193.06;467751.24
17;Trentino-Alto Adige;2021;2304.29;103.07;237495.31
17;Trentino-Alto Adige;2021;2551.14;109.07;278243.71
17;Trentino-Alto Adige;2021;2326.52;73.65;171342.8
17;Trentino-Alto Adige;2021;1833.41;160.01;293368.8
17;Trentino-Alto Adige;2021;2306.48;104.53;241105.72
17;Trentino-Alto Adige;2021;2080.36;119.23;248048.38
17;Trentino-Alto Adige;2021;2175.88;154.45;336058.11
17;Trentino-Alto Adige;2021;2522.72;149.74;377759.29
17;Trentino-Alto Adige;2021;2214.19;162.78;360415.3
17;Trentino-Alto Adige;2021;2173.74;180.37;392079.94
17;Trentino-Alto Adige;2021;2455.38;93.85;230441.07
17;Trentino-Alto Adige;2021;1913.94;134.97;258332.71
17;Trentino-Alto Adige;2021;2342.08;95.73;224197.58
17;Trentino-Alto Adige;2021;2221.07;164.89;366233.59
17;Trentino-Alto Adige;2021;2329.9;181.85;423702.39
17;Trentino-Alto Adige;2021;2363.4;123.83;292663.6
17;Trentino-Alto Adige;2021;2627.07;165.11;433746.82
17;Trentino-Alto Adige;2021;2403.51;165.95;398864.92
17;Trentino-Alto Adige;2021;2614.07;193.28;505247.83
17;Trentino-Alto Adige;2021;2204.65;149.74;330134.71
17;Trentino-Alto Adige;2021;2251.49;114.28;257300.67
17;Trentino-Alto Adige;2021;2042.35;92.4;188712.52
17;Trentino-Alto Adige;2021;2455.44;130.34;320030.93
17;Trentino-Alto Adige;2021;2518.28;180.67;454971.43
17;Trentino-Alto Adige;2021;2147.94;105.29;226159.86
17;Trentino-Alto Adige;2021;2457.72;82.97;203904.79
17;Trentino-Alto Adige;2021;2499.38;55.93;139778.95
17;Trentino-Alto Adige;2021;2275.29;153.6;349491.43
17;Trentino-Alto Adige;2021;2589.17;83.42;215986.63
17;Trentino-Alto Adige;2021;2400.87;67.02;160911.22
17;Trentino-Alto Adige;2021;2373.29;168.39;399634.21
17;Trentino-Alto Adige;2021;2231.11;193.68;432124.75
17;Trentino-Alto Adige;2021;2397.96;112.82;270534.03
17;Trentino-Alto Adige;2021;1909.67;182.85;349191.8
17;Trentino-Alto Adige;2021;2009.29;120.52;242153.93
17;Trentino-Alto Adige;2021;2546.11;68.2;173640.0
17;Trentino-Alto Adige;2021;2768.89;80.14;221898.91
17;Trentino-Alto Adige;2021;2058.41;97.48;200655.0
17;Trentino-Alto Adige;2021;2424.17;130.93;317390.17
17;Trentino-Alto Adige;2021;2321.13;178.21;413648.14
17;Trentino-Alto Adige;2021;2310.51;61.91;143040.16
17;Trentino-Alto Adige;2021;2463.84;189.09;465886.42
17;Trentino-Alto Adige;2021;2324.12;84.89;197288.88
17;Trentino-Alto Adige;2021;2240.68;86.79;194465.85
17;Trentino-Alto Adige;2021;2108.57;197.49;416424.75
17;Trentino-Alto Adige;2021;2481.27;75.66;187724.25
17;Trentino-Alto Adige;2021;2689.5;101.1;271898.64
17;Trentino-Alto Adige;2021;2555.4;185.51;474056.05
17;Trentino-Alto Adige;2021;2240.22;145.27;325431.19
17;Trentino-Alto Adige;2021;2232.25;172.43;384902.44
17;Trentino-Alto Adige;2021;2368.71;51.12;121077.07
17;Trentino-Alto Adige;2021;2350.11;84.24;197984.32
17;Trentino-Alto Adige;2021;2348.05;128.93;302734.99
17;Trentino-Alto Adige;2021;2406.75;153.61;369703.97
17;Trentino-Alto Adige;2021;1972.65;177.7;350541.33
17;Trentino-Alto Adige;2021;2113.27;145.7;307894.81
17;Trentino-Alto Adige;2021;2155.05;143.79;309865.72
17;Trentino-Alto Adige;2021;2010.86;199.13;400416.31
17;Trentino-Alto Adige;2021;1876.66;127.11;238542.98
17;Trentino-Alto Adige;2021;2159.48;179.96;388609.49
17;Trentino-Alto Adige;2021;2094.97;174.51;365588.94
17;Trentino-Alto Adige;2021;2249.64;175.61;395054.66
17;Trentino-Alto Adige;2021;2358.38;137.84;325076.93
17;Trentino-Alto Adige;2021;2066.62;88.67;183236.47
17;Trentino-Alto Adige;2021;2730.62;98.32;268472.44
17;Trentino-Alto Adige;2021;1929.06;198.84;383579.25
17;Trentino-Alto Adige;2021;2561.96;151.24;387463.15
17;Trentino-Alto Adige;2021;2261.6;189.54;428658.9
17;Trentino-Alto Adige;2021;2277.71;193.38;440457.58
17;Trentino-Alto Adige;2021;2679.45;110.21;295310.95
17;Trentino-Alto Adige;2021;2086.05;72.57;151394.36
17;Trentino-Alto Adige;2021;2493.46;156.13;389307.29
17;Trentino-Alto Adige;2021;2308.43;124.42;287209.24
17;Trentino-Alto Adige;2021;2304.08;110.55;254712.89
17;Trentino-Alto Adige;2021;2361.1;164.55;388526.83
17;Trentino-Alto Adige;2021;2030.43;147.44;299370.46
17;Trentino-Alto Adige;2021;2230.48;173.57;387152.95
17;Trentino-Alto Adige;2021;2553.67;101.1;258173.55
17;Trentino-Alto Adige;2021;2607.27;135.21;352521.84
17;Trentino-Alto Adige;2021;2375.88;110.47;262452.28
17;Trentino-Alto Adige;2021;2431.57;107.28;260868.8
17;Trentino-Alto Adige;2021;2576.95;119.67;308379.83
17;Trentino-Alto Adige;2021;2213.53;185.38;410345.56
17;Trentino-Alto Adige;2021;2442.17;81.06;197969.22
17;Trentino-Alto Adige;2021;2444.66;118.57;289857.87
17;Trentino-Alto Adige;2021;2788.14;51.02;142246.14
17;Trentino-Alto Adige;2021;2305.92;94.31;217469.02
17;Trentino-Alto Adige;2021;2709.22;79.79;216170.57
17;Trentino-Alto Adige;2021;2273.37;114.26;259766.9
17;Trentino-Alto Adige;2021;2683.32;66.02;177143.61
17;Trentino-Alto Adige;2021;1941.28;71.43;138671.8
17;Trentino-Alto Adige;2021;2360.31;99.13;233975.6
17;Trentino-Alto Adige;2021;2033.95;146.65;298276.13
17;Trentino-Alto Adige;2021;2233.07;186.57;416614.55
17;Trentino-Alto Adige;2021;2494.53;119.87;299028.22
17;Trentino-Alto Adige;2021;2404.1;80.36;193201.67
17;Trentino-Alto Adige;2021;2096.56;96.23;201743.19
17;Trentino-Alto Adige;2021;2562.45;96.53;247362.68
17;Trentino-Alto Adige;2021;2168.77;189.46;410899.6
17;Trentino-Alto Adige;2021;2272.89;190.12;432113.56
17;Trentino-Alto Adige;2021;2342.51;121.8;285309.21
17;Trentino-Alto Adige;2021;2083.82;64.23;133834.0
17;Trentino-Alto Adige;2021;2350.56;189.75;446023.68
17;Trentino-Alto Adige;2021;2734.49;195.31;534062.45
17;Trentino-Alto Adige;2021;1817.55;123.96;225307.29
17;Trentino-Alto Adige;2021;1996.08;153.35;306105.69
17;Trentino-Alto Adige;2021;2118.78;186.08;394254.24
17;Trentino-Alto Adige;2021;2287.26;127.48;291590.56
17;Trentino-Alto Adige;2021;2389.69;195.94;468243.2
17;Trentino-Alto Adige;2021;2412.17;116.74;281588.08
17;Trentino-Alto Adige;2021;2157.12;162.7;350953.22
17;Trentino-Alto Adige;2021;1889.29;109.8;207443.77
17;Trentino-Alto Adige;2021;2137.58;143.63;307014.38
17;Trentino-Alto Adige;2021;2188.73;90.7;198516.53
17;Trentino-Alto Adige;2021;2151.4;118.9;255794.73
17;Trentino-Alto Adige;2021;2443.73;179.17;437852.47
17;Trentino-Alto Adige;2021;2382.13;155.52;370471.23
17;Trentino-Alto Adige;2021;2264.23;72.01;163056.35
17;Trentino-Alto Adige;2021;2188.72;89.37;195614.56
17;Trentino-Alto Adige;2021;2663.72;95.86;255341.57
17;Trentino-Alto Adige;2021;2171.28;134.48;291988.09
17;Trentino-Alto Adige;2021;2383.03;128.92;307212.17
17;Trentino-Alto Adige;2021;2390.77;117.4;280674.22
17;Trentino-Alto Adige;2021;2087.25;117.76;245785.74
17;Trentino-Alto Adige;2021;2260.8;168.05;379921.44
17;Trentino-Alto Adige;2021;2307.06;115.97;267546.58
17;Trentino-Alto Adige;2021;1803.11;148.24;267294.21
17;Trentino-Alto Adige;2021;2639.71;116.76;308210.08
17;Trentino-Alto Adige;2021;2399.04;118.81;285036.8
17;Trentino-Alto Adige;2021;2333.98;85.51;199566.83
17;Trentino-Alto Adige;2021;2175.91;138.27;300855.5
17;Trentino-Alto Adige;2021;2314.61;142.0;328681.14
17;Trentino-Alto Adige;2021;2439.11;60.88;148496.06
17;Trentino-Alto Adige;2021;2443.5;110.44;269859.18
17;Trentino-Alto Adige;2021;2513.93;88.05;221346.45
17;Trentino-Alto Adige;2021;2370.01;181.84;430971.55
17;Trentino-Alto Adige;2021;2568.81;180.58;463875.74
17;Trentino-Alto Adige;2021;2004.71;146.46;293614.91
17;Trentino-Alto Adige;2021;2310.16;181.98;420395.26
17;Trentino-Alto Adige;2021;1876.73;145.13;272373.07
17;Trentino-Alto Adige;2021;2283.69;139.31;318142.9
17;Trentino-Alto Adige;2021;2153.78;98.99;213195.43
17;Trentino-Alto Adige;2021;2286.6;113.27;259012.56
17;Trentino-Alto Adige;2021;2184.66;75.51;164952.51
17;Trentino-Alto Adige;2021;2325.11;75.95;176593.52
17;Trentino-Alto Adige;2021;2277.84;86.57;197183.8
17;Trentino-Alto Adige;2021;2174.26;167.09;363304.94
17;Trentino-Alto Adige;2021;2551.39;96.03;245001.97
17;Trentino-Alto Adige;2021;2259.27;195.85;442475.08
17;Trentino-Alto Adige;2021;2171.59;111.12;241302.2
17;Trentino-Alto Adige;2021;2359.53;145.14;342458.7
17;Trentino-Alto Adige;2021;2288.95;167.15;382590.83
17;Trentino-Alto Adige;2021;2630.01;176.47;464126.2
17;Trentino-Alto Adige;2021;2187.2;131.03;286589.49
17;Trentino-Alto Adige;2021;2512.75;159.06;399674.1
17;Trentino-Alto Adige;2021;2095.78;54.93;115113.16
17;Trentino-Alto Adige;2021;2071.0;119.92;248354.26
17;Trentino-Alto Adige;2021;2230.34;65.08;145156.24
17;Trentino-Alto Adige;2021;2669.94;52.97;141430.18
17;Trentino-Alto Adige;2021;2118.83;145.1;307431.82
17;Trentino-Alto Adige;2021;2088.94;82.14;171591.23
17;Trentino-Alto Adige;2021;2184.99;158.47;346247.86
17;Trentino-Alto Adige;2021;2120.41;131.89;279660.96
17;Trentino-Alto Adige;2021;2277.19;82.46;187769.27
17;Trentino-Alto Adige;2021;2582.19;73.51;189810.85
17;Trentino-Alto Adige;2021;2335.47;159.23;371874.86
17;Trentino-Alto Adige;2021;2652.19;158.39;420068.31
17;Trentino-Alto Adige;2021;2648.32;112.52;297990.91
17;Trentino-Alto Adige;2021;2235.18;58.9;131656.65
17;Trentino-Alto Adige;2021;2259.13;94.26;212950.25
17;Trentino-Alto Adige;2021;2380.22;193.48;460534.94
17;Trentino-Alto Adige;2021;2027.65;86.32;175027.5
17;Trentino-Alto Adige;2021;1799.9;192.43;346364.23
17;Trentino-Alto Adige;2021;2071.03;102.38;212041.03
17;Trentino-Alto Adige;2021;2653.63;111.98;297157.45
17;Trentino-Alto Adige;2021;2443.95;78.73;192412.39
17;Trentino-Alto Adige;2021;2131.03;113.73;242355.99
17;Trentino-Alto Adige;2021;2145.65;98.86;212127.74
17;Trentino-Alto Adige;2021;2315.5;174.52;404106.48
17;Trentino-Alto Adige;2021;2250.23;130.0;292537.61
17;Trentino-Alto Adige;2021;2302.75;114.21;262988.32
17;Trentino-Alto Adige;2021;2477.59;188.05;465917.64
17;Trentino-Alto Adige;2021;2520.73;92.6;233430.84
17;Trentino-Alto Adige;2021;2403.71;175.62;422150.06
17;Trentino-Alto Adige;2021;2693.56;185.23;498923.48
17;Trentino-Alto Adige;2021;2062.84;68.98;142285.65
17;Trentino-Alto Adige;2021;1907.68;125.27;238973.8
17;Trentino-Alto Adige;2021;2077.87;126.82;263517.0
17;Trentino-Alto Adige;2021;2454.43;142.14;348871.01
17;Trentino-Alto Adige;2021;2609.79;188.84;492836.78
17;Trentino-Alto Adige;2021;2251.53;126.88;285679.3
17;Trentino-Alto Adige;2022;2477.05;65.13;161336.27
17;Trentino-Alto Adige;2022;2256.76;164.23;370625.04
17;Trentino-Alto Adige;2022;2133.71;180.0;384076.74
17;Trentino-Alto Adige;2022;2138.35;170.73;365089.07
17;Trentino-Alto Adige;2022;2454.94;116.87;286899.43
17;Trentino-Alto Adige;2022;2897.49;159.69;462706.74
17;Trentino-Alto Adige;2022;2384.18;191.19;455836.44
17;Trentino-Alto Adige;2022;2388.13;150.84;360217.38
17;Trentino-Alto Adige;2022;2007.88;68.0;136531.86
17;Trentino-Alto Adige;2022;2290.24;112.5;257661.99
17;Trentino-Alto Adige;2022;2233.82;165.77;370293.37
17;Trentino-Alto Adige;2022;2682.97;98.58;264493.22
17;Trentino-Alto Adige;2022;2124.09;86.53;183801.99
17;Trentino-Alto Adige;2022;2589.95;163.55;423583.75
17;Trentino-Alto Adige;2022;1820.35;67.18;122285.4
17;Trentino-Alto Adige;2022;2530.62;173.84;439912.03
17;Trentino-Alto Adige;2022;2106.99;66.41;139930.57
17;Trentino-Alto Adige;2022;2765.8;190.84;527813.82
17;Trentino-Alto Adige;2022;2427.81;66.43;161280.82
17;Trentino-Alto Adige;2022;2365.21;50.48;119386.39
17;Trentino-Alto Adige;2022;2529.31;154.12;389830.12
17;Trentino-Alto Adige;2022;2238.85;129.7;290373.99
17;Trentino-Alto Adige;2022;2411.55;67.95;163853.13
17;Trentino-Alto Adige;2022;2520.76;169.78;427977.77
17;Trentino-Alto Adige;2022;2042.18;51.78;105739.63
17;Trentino-Alto Adige;2022;2314.31;98.64;228294.66
17;Trentino-Alto Adige;2022;2157.22;107.29;231453.32
17;Trentino-Alto Adige;2022;1884.31;91.93;173232.05
17;Trentino-Alto Adige;2022;2128.28;176.98;376672.76
17;Trentino-Alto Adige;2022;2266.17;102.7;232741.86
17;Trentino-Alto Adige;2022;2230.0;94.38;210469.8
17;Trentino-Alto Adige;2022;1929.84;95.16;183653.58
17;Trentino-Alto Adige;2022;2164.49;173.2;374892.3
17;Trentino-Alto Adige;2022;2137.39;104.97;224359.24
17;Trentino-Alto Adige;2022;2244.57;129.62;290950.38
17;Trentino-Alto Adige;2022;2033.47;110.16;224004.94
17;Trentino-Alto Adige;2022;2287.87;89.17;204001.1
17;Trentino-Alto Adige;2022;2288.36;92.0;210536.78
17;Trentino-Alto Adige;2022;2109.46;137.65;290356.35
17;Trentino-Alto Adige;2022;2424.96;134.3;325666.19
17;Trentino-Alto Adige;2022;2383.47;60.58;144395.62
17;Trentino-Alto Adige;2022;2176.37;109.28;237828.89
17;Trentino-Alto Adige;2022;1875.08;144.27;270516.84
17;Trentino-Alto Adige;2022;2278.46;162.08;369299.44
17;Trentino-Alto Adige;2022;2193.0;117.83;258392.43
17;Trentino-Alto Adige;2022;2532.94;149.57;378861.2
17;Trentino-Alto Adige;2022;2439.13;68.66;167479.3
17;Trentino-Alto Adige;2022;1985.76;56.04;111277.28
17;Trentino-Alto Adige;2022;1943.07;110.96;215603.83
17;Trentino-Alto Adige;2022;2078.67;132.7;275837.02
17;Trentino-Alto Adige;2022;1912.25;65.99;126196.68
17;Trentino-Alto Adige;2022;2172.28;184.35;400466.99
17;Trentino-Alto Adige;2022;2339.86;81.87;191560.36
17;Trentino-Alto Adige;2022;1953.08;114.36;223348.05
17;Trentino-Alto Adige;2022;2348.18;178.35;418796.86
17;Trentino-Alto Adige;2022;2170.18;121.87;264484.49
17;Trentino-Alto Adige;2022;2036.09;127.3;259191.83
17;Trentino-Alto Adige;2022;2138.27;184.75;395046.15
17;Trentino-Alto Adige;2022;2003.55;75.0;150263.29
17;Trentino-Alto Adige;2022;2547.62;135.13;344266.97
17;Trentino-Alto Adige;2022;2366.29;58.06;137385.45
17;Trentino-Alto Adige;2022;2203.29;173.29;381802.44
17;Trentino-Alto Adige;2022;2295.88;61.0;140053.68
17;Trentino-Alto Adige;2022;2352.63;161.47;379883.81
17;Trentino-Alto Adige;2022;2502.73;97.16;243177.93
17;Trentino-Alto Adige;2022;2222.76;69.73;154993.21
17;Trentino-Alto Adige;2022;2265.78;139.87;316904.84
17;Trentino-Alto Adige;2022;2380.47;63.7;151642.6
17;Trentino-Alto Adige;2022;2234.08;140.58;314056.56
17;Trentino-Alto Adige;2022;2438.28;111.01;270666.29
17;Trentino-Alto Adige;2022;2224.62;138.48;308055.23
17;Trentino-Alto Adige;2022;2285.39;98.99;226236.95
17;Trentino-Alto Adige;2022;2092.67;150.99;315977.04
17;Trentino-Alto Adige;2022;2495.82;90.62;226169.81
17;Trentino-Alto Adige;2022;2625.93;75.02;197003.31
17;Trentino-Alto Adige;2022;2843.11;54.35;154520.33
17;Trentino-Alto Adige;2022;1948.44;60.1;117105.83
17;Trentino-Alto Adige;2022;2596.64;159.91;415222.36
17;Trentino-Alto Adige;2022;2289.09;78.96;180738.47
17;Trentino-Alto Adige;2022;2480.87;77.62;192576.13
17;Trentino-Alto Adige;2022;2293.79;188.46;432298.76
17;Trentino-Alto Adige;2022;2129.7;120.89;257455.99
17;Trentino-Alto Adige;2022;2247.68;71.13;159888.79
17;Trentino-Alto Adige;2022;2059.67;115.74;238384.85
17;Trentino-Alto Adige;2022;2213.0;124.24;274940.87
17;Trentino-Alto Adige;2022;2194.3;81.72;179310.87
17;Trentino-Alto Adige;2022;2261.89;191.74;433700.11
17;Trentino-Alto Adige;2022;2267.79;85.91;194817.94
17;Trentino-Alto Adige;2022;2350.28;64.65;151938.64
17;Trentino-Alto Adige;2022;2153.12;92.11;198326.01
17;Trentino-Alto Adige;2022;2730.95;89.95;245650.81
17;Trentino-Alto Adige;2022;2177.14;166.99;363559.08
17;Trentino-Alto Adige;2022;2213.03;158.5;350760.62
17;Trentino-Alto Adige;2022;1922.34;93.15;179066.19
17;Trentino-Alto Adige;2022;2252.28;109.02;245554.3
17;Trentino-Alto Adige;2022;2530.94;103.26;261351.5
17;Trentino-Alto Adige;2022;2320.24;85.43;198206.84
17;Trentino-Alto Adige;2022;2280.28;61.13;139388.42
17;Trentino-Alto Adige;2022;2461.89;94.55;232780.83
17;Trentino-Alto Adige;2022;1862.01;143.91;267955.94
17;Trentino-Alto Adige;2022;2096.4;189.12;396476.6
17;Trentino-Alto Adige;2022;2102.03;146.44;307826.06
17;Trentino-Alto Adige;2022;2198.17;50.54;111104.79
17;Trentino-Alto Adige;2022;2202.12;72.04;158639.42
17;Trentino-Alto Adige;2022;2166.02;150.75;326534.49
17;Trentino-Alto Adige;2022;2202.52;59.04;130047.66
17;Trentino-Alto Adige;2022;2265.3;99.7;225844.57
17;Trentino-Alto Adige;2022;2507.8;119.04;298528.66
17;Trentino-Alto Adige;2022;2477.6;103.51;256444.39
17;Trentino-Alto Adige;2022;2419.07;68.28;165165.95
17;Trentino-Alto Adige;2022;2124.21;130.12;276402.45
17;Trentino-Alto Adige;2022;2269.86;193.71;439694.71
17;Trentino-Alto Adige;2022;2132.27;108.97;232359.78
17;Trentino-Alto Adige;2022;2237.85;180.2;403269.62
17;Trentino-Alto Adige;2022;2533.66;102.18;258892.5
17;Trentino-Alto Adige;2022;2198.01;109.28;240206.65
17;Trentino-Alto Adige;2022;2391.85;136.0;325288.61
17;Trentino-Alto Adige;2022;2164.45;154.13;333596.37
17;Trentino-Alto Adige;2022;2012.88;189.7;381846.55
17;Trentino-Alto Adige;2022;2001.38;86.99;174097.33
17;Trentino-Alto Adige;2022;2497.27;91.17;227668.85
17;Trentino-Alto Adige;2022;2245.66;60.91;136786.03
17;Trentino-Alto Adige;2022;2770.47;98.77;273636.11
17;Trentino-Alto Adige;2022;2452.25;65.03;159480.17
17;Trentino-Alto Adige;2022;2226.11;91.41;203495.52
17;Trentino-Alto Adige;2022;2358.31;143.29;337933.58
17;Trentino-Alto Adige;2022;2123.85;84.05;178503.99
17;Trentino-Alto Adige;2022;1949.16;157.69;307360.17
17;Trentino-Alto Adige;2022;1941.8;178.85;347300.51
17;Trentino-Alto Adige;2022;2159.73;76.48;165170.21
17;Trentino-Alto Adige;2022;1938.88;122.58;237667.42
17;Trentino-Alto Adige;2022;2512.98;50.34;126497.74
17;Trentino-Alto Adige;2022;2427.68;184.92;448930.14
17;Trentino-Alto Adige;2022;2496.29;137.95;344374.15
17;Trentino-Alto Adige;2022;2498.49;71.44;178485.17
17;Trentino-Alto Adige;2022;2448.14;70.36;172241.3
17;Trentino-Alto Adige;2022;2434.94;190.39;463585.4
17;Trentino-Alto Adige;2022;2220.15;128.74;285815.82
17;Trentino-Alto Adige;2022;2259.36;74.26;167779.67
17;Trentino-Alto Adige;2022;2200.39;144.27;317440.02
17;Trentino-Alto Adige;2022;1951.38;174.67;340849.89
17;Trentino-Alto Adige;2022;2054.01;178.06;365744.86
17;Trentino-Alto Adige;2022;2204.72;194.34;428461.06
17;Trentino-Alto Adige;2022;2534.42;86.88;220179.13
17;Trentino-Alto Adige;2022;2503.29;82.83;207343.24
17;Trentino-Alto Adige;2022;2163.84;67.21;145424.23
17;Trentino-Alto Adige;2022;2109.97;103.02;217371.25
17;Trentino-Alto Adige;2022;2126.09;65.0;138197.67
17;Trentino-Alto Adige;2022;2194.86;157.8;346345.11
17;Trentino-Alto Adige;2022;2677.54;89.9;240699.89
17;Trentino-Alto Adige;2022;2086.94;112.39;234555.42
17;Trentino-Alto Adige;2022;2026.08;178.36;361381.75
17;Trentino-Alto Adige;2022;2208.68;138.21;305251.94
17;Trentino-Alto Adige;2022;2262.5;166.66;377058.08
17;Trentino-Alto Adige;2022;2360.96;147.11;347321.49
17;Trentino-Alto Adige;2022;2128.0;189.62;403510.81
17;Trentino-Alto Adige;2022;2432.01;84.69;205976.13
17;Trentino-Alto Adige;2022;2805.78;101.92;285977.23
17;Trentino-Alto Adige;2022;2053.73;163.69;336175.61
17;Trentino-Alto Adige;2022;2060.94;109.08;224812.54
17;Trentino-Alto Adige;2022;2264.5;60.12;136153.15
17;Trentino-Alto Adige;2022;2319.72;190.25;441335.23
17;Trentino-Alto Adige;2022;2213.14;166.09;367589.38
17;Trentino-Alto Adige;2022;1771.44;108.45;192113.41
17;Trentino-Alto Adige;2022;2604.43;193.15;503033.51
17;Trentino-Alto Adige;2022;2227.65;105.85;235795.16
17;Trentino-Alto Adige;2022;2438.54;124.28;303065.17
17;Trentino-Alto Adige;2022;2243.33;174.84;392230.76
17;Trentino-Alto Adige;2022;2613.81;144.83;378562.07
17;Trentino-Alto Adige;2022;1863.09;65.21;121495.24
17;Trentino-Alto Adige;2022;1876.05;127.43;239070.53
17;Trentino-Alto Adige;2022;2090.6;162.26;339213.92
17;Trentino-Alto Adige;2022;2162.22;123.64;267339.81
17;Trentino-Alto Adige;2022;2412.39;149.81;361411.35
17;Trentino-Alto Adige;2022;2070.66;195.47;404746.89
17;Trentino-Alto Adige;2022;2534.14;181.12;458980.99
17;Trentino-Alto Adige;2022;2060.08;127.42;262505.26
17;Trentino-Alto Adige;2022;2700.89;159.75;431476.58
17;Trentino-Alto Adige;2022;2377.71;172.96;411256.9
17;Trentino-Alto Adige;2022;2526.66;127.73;322722.09
17;Trentino-Alto Adige;2022;2233.77;92.81;207313.32
17;Trentino-Alto Adige;2022;2193.19;167.31;366948.7
17;Trentino-Alto Adige;2022;2132.13;75.53;161047.01
17;Trentino-Alto Adige;2022;2313.75;131.52;304297.33
17;Trentino-Alto Adige;2022;2081.83;189.43;394355.13
17;Trentino-Alto Adige;2022;2179.5;95.27;207650.66
17;Trentino-Alto Adige;2022;2258.62;125.5;283450.5
17;Trentino-Alto Adige;2022;2260.98;53.28;120463.05
17;Trentino-Alto Adige;2022;2152.42;111.52;240046.03
17;Trentino-Alto Adige;2022;2174.02;121.98;265181.05
17;Trentino-Alto Adige;2022;2297.81;87.51;201075.71
17;Trentino-Alto Adige;2022;2090.69;56.01;117098.36
17;Trentino-Alto Adige;2022;2004.27;140.28;281166.71
17;Trentino-Alto Adige;2022;2285.53;159.12;363674.54
17;Trentino-Alto Adige;2022;2207.8;163.86;361778.87
17;Trentino-Alto Adige;2022;2432.65;158.42;385378.63
17;Trentino-Alto Adige;2022;2250.3;134.85;303461.71
17;Trentino-Alto Adige;2022;2175.55;192.46;418701.74
17;Trentino-Alto Adige;2022;2278.16;178.4;406424.41
17;Trentino-Alto Adige;2022;2486.93;52.38;130274.19
17;Trentino-Alto Adige;2022;2339.17;76.02;177826.48
17;Trentino-Alto Adige;2022;2015.44;138.29;278710.64
17;Trentino-Alto Adige;2022;2237.58;182.71;408821.66
17;Trentino-Alto Adige;2022;2755.93;95.9;264282.7
17;Trentino-Alto Adige;2022;2568.73;152.06;390612.14
17;Trentino-Alto Adige;2022;2500.23;90.46;226177.28
17;Trentino-Alto Adige;2022;2629.12;141.73;372637.95
17;Trentino-Alto Adige;2022;2416.9;166.88;403337.95
17;Trentino-Alto Adige;2022;2116.85;115.26;243991.71
17;Trentino-Alto Adige;2022;2273.35;82.88;188421.52
17;Trentino-Alto Adige;2022;2168.07;181.93;394432.83
17;Trentino-Alto Adige;2022;2523.36;95.33;240557.54
17;Trentino-Alto Adige;2022;1993.3;167.16;333204.04
17;Trentino-Alto Adige;2022;2778.27;160.51;445952.23
17;Trentino-Alto Adige;2022;2358.41;145.32;342713.05
17;Trentino-Alto Adige;2022;2597.71;167.37;434767.03
17;Trentino-Alto Adige;2022;2004.03;89.31;178977.48
17;Trentino-Alto Adige;2022;2267.97;125.4;284413.83
17;Trentino-Alto Adige;2022;2700.0;87.35;235847.42
17;Trentino-Alto Adige;2022;2619.32;180.36;472417.22
17;Trentino-Alto Adige;2022;2208.0;171.02;377612.49
17;Trentino-Alto Adige;2022;2650.79;134.28;355936.14
17;Trentino-Alto Adige;2022;1851.34;173.74;321644.09
17;Trentino-Alto Adige;2022;2563.57;68.12;174630.35
17;Trentino-Alto Adige;2022;2237.94;86.91;194499.64
17;Trentino-Alto Adige;2022;1976.14;127.44;251846.9
17;Trentino-Alto Adige;2022;2308.51;61.24;141366.7
